pit_mean,pit_ks,calibration_error,n,cov_0.5,width_0.5,cov_0.8,width_0.8,cov_0.9,width_0.9,crpss,split
0.6050864273654029,0.19436379163108453,0.10519092350860072,23420,0.3542271562766866,14.335049224454076,0.6084116140051238,27.511951843619713,0.7237830913748933,35.63191022932191,-10.315400816059755,temporal
0.5412603035394418,0.0992188201490527,0.041373029412896514,11137,0.4778665708898267,50.18507144589747,0.7370925743018766,96.1524606552248,0.8316422735027387,124.33453165366629,-30.223031990343525,pur
