model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
glofas_lstm,temporal,,15102,CHU,core,379,0.5486107686435873,-1.1349937293300565,0.6808196135532972,-0.5096685438000392,0.11966737961377949,-3.1794825983278248,-0.09641000526550525,-97.29339797604489,-21.332915895116408,-24.982994508083603,0.6193058570696247,0.5376481699839201,0.786670841048836,0.7501700549191641,0.8846098892268965,3.0693027830891135,75.35714285714286,34.214285714285715,,
glofas_lstm,temporal,,15149,CHU,core,368,0.7913311131938641,-0.04768102110562711,0.8524488151167332,0.2591776454557647,0.6099582108296577,-5.105685980870681,0.6672838642338983,-10.709046956719721,16.192455778329066,75.23146861632713,0.86838262101938,0.8629684382656027,1.1619245577832906,1.7523146861632715,0.9999136410422894,1.7161567468484953,14.0,34.92307692307692,,
glofas_lstm,temporal,,15171,CHU,core,301,0.7497480770247966,0.7348426306674515,0.8230451682592601,0.812505426063369,0.6407857846460183,0.6761144424116627,0.7415322725293345,0.0048286388479242826,-16.661754407198615,-19.56052811571492,0.8238073170239119,0.8526494526550135,0.8333824559280137,0.8043947188428507,0.9381877243106636,1.1016603201447006,18.166666666666668,8.666666666666666,,
glofas_lstm,temporal,,15189,CHU,core,371,0.8382341433383871,0.385325747773518,0.8856142657901225,0.5653596680298844,0.8285423621026674,0.5254597432536384,0.8310629087282334,-2.624994264414211,-8.474139245342668,-12.73898697955946,0.9200992075989805,0.8903626261259657,0.9152586075465733,0.8726101302044054,1.112262870799784,1.5912494428527197,36.0,34.38461538461539,,
glofas_lstm,temporal,,15194,CHU,core,397,0.7363449202265566,0.2377223076986431,0.8135677051979181,0.46098827462647807,0.7614246837612033,0.4920227612747238,0.44640828983633696,-11.013649260179395,-15.845601855844192,-29.072976337674096,0.8966262482971268,0.8500777990357649,0.841543981441558,0.7092702366232589,1.1836288613802857,1.6885251037727134,21.866666666666667,38.666666666666664,,
glofas_lstm,temporal,,15212,CHU,core,296,0.8512143538791481,0.3979161756531764,0.8947926606847237,0.5742624449616309,0.7388050152552702,0.4421409020005391,0.7371326889549699,-14.082433357760586,-3.8460906279218947,-15.090248405505015,0.8625744527969091,0.8398383153004634,0.9615390937207811,0.84909751594495,0.957903133659243,1.5604298409259791,18.666666666666668,48.083333333333336,,
glofas_lstm,temporal,,15214,CHU,core,393,0.8787726328889205,0.3558730462708639,0.9142793066503646,0.5445334630730944,0.7902553094416824,0.38873187030545,0.8300497575750608,-8.627863152821941,-3.5559707043047486,-15.912249311669251,0.8978272590397208,0.8290953499028235,0.9644402929569527,0.8408775068833075,1.054702036309088,1.6003092247166175,17.733333333333334,37.8,,
glofas_lstm,temporal,,15215,CHU,core,301,0.8401633716599857,0.7662462898923561,0.8869784362187819,0.8347111664553706,0.7273419933961036,0.7379431811051653,0.8008219102572557,-0.29601601811356915,-6.280492548480664,-12.777403924743453,0.8571915045859517,0.8806342031073644,0.9371950745151933,0.8722259607525654,0.965228995822273,1.1551334857974562,27.833333333333332,37.0,,
glofas_lstm,temporal,,15256,TALAS,core,402,0.7236104774338862,0.38641009723029107,0.8045630943445887,0.5661264188839444,0.6608890018667014,0.5145588226318717,0.6753251120533381,-0.47807652452585847,-22.578126628200035,-27.249610108374497,0.8679068785138742,0.8474095234014517,0.7742187337179997,0.7275038989162551,1.089249062944506,1.5281615189755178,10.846153846153847,35.0,,
glofas_lstm,temporal,,15259,TALAS,core,399,0.65405344587453,0.37574317331198515,0.7553788456497611,0.5585837646469094,0.49740879116481973,-1.2157481821728027,0.4712531078691802,-1.331988004089542,-13.272952475425353,36.07022361163095,0.7349376280323425,0.7544411303830705,0.8672704752457463,1.3607022361163092,0.8216637150306312,1.4464205686118643,37.57142857142857,30.5,,
