model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
stacked,temporal,,17260,QASHQADARYA,core,404,0.02581152827537736,0.7238706929752056,0.3111447254897602,0.8047470945184257,-2.3470260034283994,0.3870890304107175,0.08759834080757933,-5.523974034199988,77.62739489396004,8.901339132787012,0.4143316911180376,0.777347262515606,1.7762739489396007,1.0890133913278701,1.0586051756265307,1.1369297953442208,42.25,9.333333333333334,,
stacked,temporal,,17275,QASHQADARYA,core,399,0.13508819405945882,0.23557006945090664,0.3884149968911401,0.45946641236677455,0.017413576963068444,0.022843455936703116,-0.7179067319094381,-8.673085790283771,39.146774373370825,-26.952975028382696,0.3961295425753551,0.31880270429510027,1.3914677437337082,0.7304702497161731,0.5202439074684739,0.7816491887911541,34.416666666666664,57.916666666666664,,
stacked,temporal,,17279,QASHQADARYA,core,400,-1.1197157981916153,-1.0442865406122328,-0.49886541508954635,-0.4455288755552982,-14.148218355332931,-26.36659130454547,-2.9733204134082905,-17.127415155027897,195.8319107215036,174.0832231113293,0.19447394184704742,0.38255683429863635,2.958319107215036,2.7408322311132927,1.096483724307197,1.875999166879811,41.75,51.833333333333336,,
stacked,temporal,,17288,ZERAFSHAN,transfer,188,0.664442930428021,0.26880751346628506,0.7627253206305676,0.4829688344193569,0.8029131709610565,-1.6305751294855937,0.5957650531096597,0.6090727718868337,-28.384835392035665,60.219666977147774,0.9666061657726516,0.8675019682924628,0.7161516460796434,1.602196669771478,1.1758223841040563,1.3929960494370481,8.666666666666666,5.0,,
stacked,temporal,,17344,ZERAFSHAN,transfer,186,0.42250097430423905,-0.6811720480160675,0.5916465228019032,-0.18876815549343728,-0.00694279429868816,-12.8906033118646,-0.829368263249807,-1.650198042976836,-54.54758219970902,160.11988737846505,0.8153972547873448,0.6881143887999055,0.45452417800290984,2.601198873784651,0.9566055446387033,1.406483686201116,11.666666666666666,11.666666666666666,,
stacked,temporal,,17459,VAKSH,transfer,104,0.5929014949836278,0.09571526359142779,0.7121378864920175,0.36057413076200895,0.22780333371189654,-0.26544246731101806,-0.13206710994709292,-1.7239435311502929,-16.33379977594768,-8.288423264197073,0.643633335620156,0.796932813311856,0.8366620022405232,0.9171157673580294,0.8902152479017506,1.8772826261652713,63.0,23.0,,
stacked,temporal,,17461,ZERAFSHAN,transfer,274,0.7675295496970982,0.06275070169566843,0.8356185681653279,0.33726466550667383,0.8132366433445757,-1.8668495629769883,0.8472706946572564,0.19599017494859927,-22.849903883699056,92.41594645014243,0.9579318161702607,0.8965526044170193,0.7715009611630095,1.9241594645014244,0.9921918360754475,1.1168938308530474,10.333333333333334,12.333333333333334,,
stacked,temporal,,17462,VAKSH,transfer,124,0.2503633504928089,-2.19855387752117,0.46992684170750204,-1.261719136785745,-1.7325824681341224,-9.330180802644996,-1.5789976618135193,-14.348362661212757,28.52300110757027,-4.337131559225414,0.3692815598710041,0.8483198431489483,1.2852300110757027,0.9566286844077458,0.712261931007786,4.194661009623267,36.2,71.0,,
stacked,temporal,,17464,QASHQADARYA,core,403,-0.3315786628954298,0.23440308679322452,0.058431697783325846,0.45864123101600046,-8.453138614964107,-0.24785605972424474,-0.9697912484027356,-21.449953144571733,94.07516337726217,-3.679932375782307,0.20680699935801836,0.7566541948259367,1.9407516337726214,0.9632006762421768,1.5088545595404383,1.7249601798629333,47.166666666666664,19.5,,
stacked,pur,,16223,ZERAFSHAN,transfer,1347,-0.9353904299204372,-0.11134258468410096,-0.3685276972402886,0.21416212214848732,-6.949009708013483,-0.9736297373086276,-1.538240197159308,-27.53187788905526,187.04673901914887,-9.594355595416713,0.5297022630531142,0.6707155858560117,2.8704673901914894,0.9040564440458327,0.8390406974403456,2.0570945791200796,38.63157894736842,14.263157894736842,,
stacked,pur,,17045,PYANDZH,transfer,456,0.5724896437292867,0.44447363527425865,0.6977045280535018,0.607183540374517,0.5569415548580332,0.316665481996378,0.7651877481516574,0.1770327949494963,-0.316493203205872,-52.02592570737344,0.9031888894527214,0.8558948311472945,0.9968350679679413,0.47974074292626556,1.4163924792771205,1.131047883021499,13.4,31.0,,
stacked,pur,,17047,PYANDZH,transfer,446,0.6004080495730977,0.43776445503484895,0.7174458221455786,0.6024394335310277,0.08149632236646842,0.16747542089084932,0.7725340281467815,-0.4562612429475459,15.508347300017153,-49.73999761980133,0.7993022269107658,0.8605762003159824,1.1550834730001713,0.5026000238019867,1.3087770184537757,1.2219528683800844,19.428571428571427,18.714285714285715,,
stacked,pur,,17089,VAKSH,transfer,1287,-0.4550227506281481,0.28665994457664035,-0.028856453749866368,0.49559240951815475,-3.9610818034838866,0.2558140718648273,-4.0264410874883385,-1.4028592995303977,20.064833764370697,-21.517237820572195,0.8108042217312438,0.8317547794928354,1.2006483376437072,0.784827621794278,2.4286484546352187,1.6589752864145901,20.37837837837838,16.972972972972972,,
stacked,pur,,17137,KOFARNIKHAN,transfer,630,0.43426817578056887,0.6174982363679012,0.5999671907614044,0.7295304091199292,0.23500507414220395,0.5516499460879933,0.23955966340488843,0.6921847179499289,-7.042621388464822,-19.76360316620717,0.5148856580292258,0.8093478096736436,0.9295737861153518,0.8023639683379283,0.7175876763546218,0.7337306993018209,37.15,28.85,,
stacked,pur,,17194,SURKHANDARYA,transfer,843,0.4691450057807991,0.5954261099562235,0.6246288337608575,0.713923058859025,0.3823341222389227,0.6614896239041884,0.38039050772451266,0.6577273757446201,-52.55374319582635,-18.63199144953326,0.9252789442016298,0.9226667969554518,0.4744625680417365,0.8136800855046673,1.0058477618417825,0.649308543482342,18.25,15.583333333333334,,
stacked,pur,,17202,KOFARNIKHAN,transfer,515,0.5529352856496571,0.4175530114366576,0.6838775088536457,0.5881477847051771,0.5114618063439064,0.218167842102445,0.5282171609301503,0.5229897991739518,-43.9652924767133,-46.018638716046574,0.9233365699044711,0.7895411194411761,0.560347075232867,0.5398136128395342,1.0263606344166316,0.7115904939974569,14.866666666666667,32.93333333333333,,
stacked,pur,,17211,SURKHANDARYA,transfer,1347,0.5957948816488572,0.46421351215594475,0.7141838198235959,0.6211417411773449,0.6068401435412658,0.42945516418834373,0.6238278162707908,0.3764457226816681,-38.93477053514707,0.29706561727168984,0.892235837296978,0.6591432394575925,0.6106522946485293,1.0029706561727167,0.9866948402594226,0.5866297004492131,17.842105263157894,36.921052631578945,,
stacked,pur,,17223,SURKHANDARYA,transfer,1347,0.5497425314353048,0.8461979248584235,0.6816198906980153,0.8912455097068284,0.5071779330868605,0.7622644492337669,0.559912720062957,0.5587033770922067,-23.159492684281787,-8.61529039592325,0.8000082227514662,0.8771589178366962,0.7684050731571822,0.9138470960407675,0.6696988239622358,0.9661943201489029,14.5,13.157894736842104,,
stacked,pur,,17288,ZERAFSHAN,transfer,625,-0.6381797727569964,0.37162511019990874,-0.15836802611910955,0.555671854295006,-8.608400243815227,-0.6130367557068523,0.18007331954349015,0.6106595937992052,160.1604080870828,58.89387301015002,0.9011768490781111,0.8810897579916951,2.6016040808708283,1.5889387301015,1.32974432648636,1.1840286082739193,12.88888888888889,8.444444444444445,,
stacked,pur,,17344,ZERAFSHAN,transfer,620,-0.38595840739856113,-1.3020916164380392,0.01997941168596981,-0.627824592896038,-6.323315231803756,-18.15533694497693,-1.0345195865207448,-2.271296630567897,133.7438101271583,225.78220073420067,0.6813177730289564,0.6082812075440553,2.337438101271583,3.257822007342007,1.1748761576619169,1.22004995176839,20.61111111111111,16.166666666666668,,
stacked,pur,,17459,VAKSH,transfer,347,-0.5342829245354883,0.3509494602533183,-0.08490186019777167,0.5410519620123326,-16.36707568221736,-0.02672480185177406,-2.9814112193339772,-0.6220452722057281,100.80304191933703,-0.8481634674438685,0.786975715414575,0.7923498050511478,2.00803041919337,0.9915183653255613,2.1368902412629276,1.6148788999115289,18.727272727272727,23.454545454545453,,
stacked,pur,,17461,ZERAFSHAN,transfer,915,-1.6110905940994127,0.10698644075311403,-0.8463198653801056,0.36854405656499223,-18.060995885471325,-1.6921514733476188,-1.2146523740471,0.27684701095984,260.498118973946,87.52765132921662,0.9232412069835704,0.8909616337763357,3.60498118973946,1.875276513292166,1.1611681711525907,1.1395524165651536,13.576923076923077,9.307692307692308,,
stacked,pur,,17462,VAKSH,transfer,412,-0.2735108975987297,-1.0176749143408585,0.09949180839297136,-0.42671161416040737,-14.388905265662723,-3.092878506297665,-3.7999406531020776,-6.72834357947879,80.77807902026872,-10.804485443862154,0.7909467450965765,0.7870105599894524,1.8077807902026874,0.8919551455613786,1.962089880362811,3.0034904211983946,28.923076923076923,42.92307692307692,,
deepens,temporal,,15102,CHU,core,379,0.5175302570513147,-1.1349937293300565,0.6588423730436542,-0.5096685438000392,0.18001445325401644,-3.1794825983278248,0.2802563386071314,-97.29339797604489,-21.953276525644096,-24.982994508083603,0.6868091136628124,0.5376481699839201,0.7804672347435593,0.7501700549191641,0.7059015699546192,3.0693027830891135,79.78571428571429,34.214285714285715,6.485148078122776,
deepens,temporal,,15149,CHU,core,368,0.7245530029631176,-0.04768102110562711,0.8052295605377497,0.2591776454557647,0.5224510627399823,-5.105685980870681,0.6214561640114871,-10.709046956719721,23.492995741531175,75.23146861632713,0.8631909815231334,0.8629684382656027,1.2349299574153119,1.7523146861632715,0.9557026439968206,1.7161567468484953,38.0,34.92307692307692,4.65253899756564,
deepens,temporal,,15171,CHU,core,301,0.7732474899158724,0.7348426306674515,0.8396617624684425,0.812505426063369,0.7101710669216567,0.6761144424116627,0.8045020249392698,0.0048286388479242826,-17.85915051823827,-19.56052811571492,0.8725133666721933,0.8526494526550135,0.8214084948176171,0.8043947188428507,0.9428254127353364,1.1016603201447006,10.333333333333334,8.666666666666666,0.5911314668511692,
deepens,temporal,,15189,CHU,core,371,0.8709469969185504,0.385325747773518,0.9087457463886186,0.5653596680298844,0.824131137818581,0.5254597432536384,0.9020964107408282,-2.624994264414211,3.848298291978314,-12.73898697955946,0.9333395447167245,0.8903626261259657,1.038482982919783,0.8726101302044054,1.1035862989558116,1.5912494428527197,32.84615384615385,34.38461538461539,1.1619697136469105,
deepens,temporal,,15194,CHU,core,397,0.8360749683751838,0.2377223076986431,0.8840874985318732,0.46098827462647807,0.8144330044657728,0.4920227612747238,0.6453488687809857,-11.013649260179395,-7.803238187274091,-29.072976337674096,0.9140477210681963,0.8500777990357649,0.9219676181272591,0.7092702366232589,1.1157349088170598,1.6885251037727134,32.6,38.666666666666664,0.9211826192101221,
deepens,temporal,,15212,CHU,core,296,0.8228089256050461,0.3979161756531764,0.8747069897295981,0.5742624449616309,0.7723281902197378,0.4421409020005391,0.8389503148676646,-14.082433357760586,-0.07161335134234499,-15.090248405505015,0.8788665307668821,0.8398383153004634,0.9992838664865766,0.84909751594495,0.8706831541152573,1.5604298409259791,41.333333333333336,48.083333333333336,1.0615129908026695,
deepens,temporal,,15214,CHU,core,393,0.9310661962952942,0.3558730462708639,0.9512564399474202,0.5445334630730944,0.86561351906291,0.38873187030545,0.9015918031027911,-8.627863152821941,-0.037605941842447456,-15.912249311669251,0.9343825247944582,0.8290953499028235,0.9996239405815756,0.8408775068833075,1.0211204834263525,1.6003092247166175,29.133333333333333,37.8,0.8533320006134979,
deepens,temporal,,15215,CHU,core,301,0.9122093914992129,0.7662462898923561,0.9379226654046,0.8347111664553706,0.8370611423369844,0.7379431811051653,0.9036837829886967,-0.29601601811356915,-2.8873713849589566,-12.777403924743453,0.9170935754513332,0.8806342031073644,0.9711262861504104,0.8722259607525654,0.9998439294175021,1.1551334857974562,39.5,37.0,0.9308995532994299,
deepens,temporal,,15256,TALAS,core,402,0.770321963347451,0.38641009723029107,0.8375931027933702,0.5661264188839444,0.6824500388174224,0.5145588226318717,0.7790609027863018,-0.47807652452585847,-18.496063269210847,-27.249610108374497,0.8638517293386861,0.8474095234014517,0.8150393673078915,0.7275038989162551,1.0022832587760138,1.5281615189755178,9.307692307692308,35.0,1.8745351978009086,
deepens,temporal,,15259,TALAS,core,399,0.6184129887333083,0.37574317331198515,0.7301772367206149,0.5585837646469094,0.4562763342350813,-1.2157481821728027,0.46159136130923306,-1.331988004089542,-17.58795465065968,36.07022361163095,0.7326629360906695,0.7544411303830705,0.8241204534934032,1.3607022361163092,0.7921396465209908,1.4464205686118643,40.5,30.5,3.9163070598484993,
deepens,temporal,,15261,TALAS,core,402,0.3025965803515761,-0.007977369055691907,0.506861312743912,0.28725236705814505,0.10027826972848708,-2.8273029175027955,0.14875917814932038,-2.0135216186152274,-21.16849786822278,21.096401307798235,0.5050581513431021,0.12969053724827223,0.7883150213177721,1.2109640130779822,0.5566112698932092,1.4626813166308603,139.76923076923077,70.38461538461539,5.755465011745858,
deepens,temporal,,15283,TALAS,core,381,0.7995047991751165,0.6751847194222591,0.8582284839013662,0.7703209124704683,0.8052987009171689,0.6590623423375565,0.7516338529689989,0.4864087212171294,-14.763302474812026,-30.213276848419078,0.9255202622035876,0.9054494174639528,0.8523669752518801,0.6978672315158094,0.8866175312700016,0.9273298957825903,11.0,9.333333333333334,0.7234480156638734,
deepens,temporal,,15285,TALAS,core,381,0.8855394929152469,0.7280976164022757,0.9190641992623202,0.8077359807372633,0.860227813512166,0.6801883020882606,0.9254507183183613,0.7153844565227419,-9.065312713389211,-9.443518674309754,0.9330693428077133,0.837666566006643,0.9093468728661079,0.9055648132569026,0.9799125573864214,0.8033766089224256,10.166666666666666,10.916666666666666,1.6656199459460512,
deepens,temporal,,15287,TALAS,core,380,0.7698777167852133,0.7353488542818749,0.8372789730366932,0.8128633802139247,0.5846180127198666,0.6194603945234187,0.43090438500276185,0.3703524478314165,-7.802516038612096,-15.275937224369319,0.7842415595979343,0.8037979537518454,0.9219748396138788,0.8472406277563066,1.0177942399100048,0.9093933767891884,10.083333333333334,10.0,0.8372066434173691,
