model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
xgb,pur,,17137,KOFARNIKHAN,transfer,630,0.5866527003595372,0.6174982363679012,0.707719321439081,0.7295304091199292,0.30253343344704375,0.5516499460879933,0.46069003471327763,0.6921847179499289,32.6399052934155,-19.76360316620717,0.7768837433780348,0.8093478096736436,1.3263990529341552,0.8023639683379283,0.8794231183238242,0.7337306993018209,23.55,28.85,,
xgb,pur,,17194,SURKHANDARYA,transfer,843,0.7376845993399471,0.5954261099562235,0.8145150013836103,0.713923058859025,0.7686827427676495,0.6614896239041884,0.7668862912172664,0.6577273757446201,-25.29133859272946,-18.63199144953326,0.930401117108039,0.9226667969554518,0.7470866140727054,0.8136800855046673,0.9995708818035808,0.649308543482342,13.541666666666666,15.583333333333334,,
xgb,pur,,17202,KOFARNIKHAN,transfer,515,0.4947801674509449,0.4175530114366576,0.6427556304146311,0.5881477847051771,0.41869169169468456,0.218167842102445,0.3067848609963931,0.5229897991739518,-50.04474606274481,-46.018638716046574,0.9394252755249607,0.7895411194411761,0.49955253937255195,0.5398136128395342,1.0336172739407474,0.7115904939974569,14.866666666666667,32.93333333333333,,
xgb,pur,,17211,SURKHANDARYA,transfer,1347,0.6463009909577501,0.46421351215594475,0.749897032207263,0.6211417411773449,0.5972385534308495,0.42945516418834373,0.7458898019898856,0.3764457226816681,-29.110321745471893,0.29706561727168984,0.8372551528203092,0.6591432394575925,0.7088967825452811,1.0029706561727167,0.8822034783983868,0.5866297004492131,20.605263157894736,36.921052631578945,,
xgb,pur,,17223,SURKHANDARYA,transfer,1347,0.6002421713965655,0.8461979248584235,0.7173285285621019,0.8912455097068284,0.528014896803173,0.7622644492337669,0.4459931414067878,0.5587033770922067,-32.454088606292224,-8.61529039592325,0.8417347526809787,0.8771589178366962,0.6754591139370778,0.9138470960407675,0.8284434603570143,0.9661943201489029,14.736842105263158,13.157894736842104,,
xgb,pur,,17288,ZERAFSHAN,transfer,625,-0.5126666944037626,0.37162511019990874,-0.06961687728793942,0.555671854295006,-6.173108474439585,-0.6130367557068523,-0.0927573068076748,0.6106595937992052,149.4836692351278,58.89387301015002,0.8724536619007902,0.8810897579916951,2.4948366923512775,1.5889387301015,1.1932762872061133,1.1840286082739193,7.888888888888889,8.444444444444445,,
xgb,pur,,17344,ZERAFSHAN,transfer,620,-0.7698099757952408,-1.3020916164380392,-0.2514446352964142,-0.627824592896038,-10.056739524479365,-18.15533694497693,-1.633565458756026,-2.271296630567897,172.5266013865068,225.78220073420067,0.6356308532400791,0.6082812075440553,2.7252660138650686,3.257822007342007,1.1513923931904604,1.22004995176839,20.666666666666668,16.166666666666668,,
xgb,pur,,17459,VAKSH,transfer,347,-0.25966886605437844,0.3509494602533183,0.10927960276338024,0.5410519620123326,-4.927165060747258,-0.02672480185177406,-1.9254812394389145,-0.6220452722057281,37.25705506000955,-0.8481634674438685,0.7840867097482127,0.7923498050511478,1.3725705506000954,0.9915183653255613,2.1837813514432947,1.6148788999115289,17.545454545454547,23.454545454545453,,
xgb,pur,,17461,ZERAFSHAN,transfer,915,-1.2306651548324439,0.10698644075311403,-0.5773184575385609,0.36854405656499223,-14.08030681545599,-1.6921514733476188,-1.0486765595513465,0.27684701095984,221.82101405262586,87.52765132921662,0.8633017649799845,0.8909616337763357,3.2182101405262586,1.875276513292166,1.191636108269136,1.1395524165651536,10.461538461538462,9.307692307692308,,
xgb,pur,,17462,VAKSH,transfer,412,-0.734343264234862,-1.0176749143408585,-0.22636588304568303,-0.42671161416040737,-3.359752986445491,-3.092878506297665,-3.5382116362872305,-6.72834357947879,2.7137894089106043,-10.804485443862154,0.7989066680208061,0.7870105599894524,1.0271378940891063,0.8919551455613786,2.7224318752086396,3.0034904211983946,23.53846153846154,42.92307692307692,,
lgbm,temporal,,15102,CHU,core,379,0.4238461510002204,-1.1349937293300565,0.5925977063655257,-0.5096685438000392,-0.26699571952156154,-3.1794825983278248,-18.83515174604272,-97.29339797604489,-28.051381180855394,-24.982994508083603,0.5298453378390863,0.5376481699839201,0.7194861881914459,0.7501700549191641,1.179498893451333,3.0693027830891135,25.357142857142858,34.214285714285715,,
lgbm,temporal,,15149,CHU,core,368,0.7963243854699462,-0.04768102110562711,0.8559795918034616,0.2591776454557647,0.6425583906117389,-5.105685980870681,0.3029098944494375,-10.709046956719721,14.894758054216423,75.23146861632713,0.8659309829228149,0.8629684382656027,1.1489475805421643,1.7523146861632715,0.9636149362404296,1.7161567468484953,32.61538461538461,34.92307692307692,,
lgbm,temporal,,15171,CHU,core,301,0.7894656860715544,0.7348426306674515,0.8511297589487387,0.812505426063369,0.739198936233329,0.6761144424116627,0.8013819555416042,0.0048286388479242826,-17.404625821673008,-19.56052811571492,0.8870082951242724,0.8526494526550135,0.82595374178327,0.8043947188428507,0.9644265271395515,1.1016603201447006,7.75,8.666666666666666,,
lgbm,temporal,,15189,CHU,core,371,0.9265783245384585,0.385325747773518,0.948083035395066,0.5653596680298844,0.8891700677362654,0.5254597432536384,0.9044959530587746,-2.624994264414211,-2.3075187356470797,-12.73898697955946,0.946189842763565,0.8903626261259657,0.9769248126435292,0.8726101302044054,1.0443028795253066,1.5912494428527197,33.76923076923077,34.38461538461539,,
